total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed
2.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,2.0,0.0,0.29,0.0
1.0,0.0,1.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.14,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.14
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
