FECHA_CORTE;ANIO;NOM_MES;TOTAL_PAGANTES;TOTAL_NOPAGANTES;TOTAL
20250123;2011;Abril;245;239;484
20250123;2011;Mayo;21;569;590
20250123;2011;Mayo;369;0;369
20250123;2011;Mayo;390;569;959
20250123;2011;Junio;43;448;491
20250123;2011;Junio;264;0;264
20250123;2011;Junio;307;448;755
20250123;2011;Julio;17;380;397
20250123;2011;Julio;312;0;312
20250123;2011;Julio;329;380;709
20250123;2011;Agosto;33;402;435
20250123;2011;Agosto;394;0;394
20250123;2011;Agosto;427;402;829
20250123;2011;Setiembre;13;1,132;1,145
20250123;2011;Setiembre;347;0;347
20250123;2011;Setiembre;360;1,132;1,492
20250123;2011;Octubre;8;1,060;1,068
20250123;2011;Octubre;330;0;330
20250123;2011;Octubre;338;1,060;1,398
20250123;2011;Noviembre;7;160;167
20250123;2011;Noviembre;188;0;188
20250123;2011;Noviembre;195;160;355
20250123;2011;Diciembre;4;141;145
20250123;2011;Diciembre;119;0;119
20250123;2011;Diciembre;123;141;264
20250123;2011;Enero;10,270;3,290;13,560
20250123;2011;Enero;43,464;5;43,469
20250123;2011;Enero;53,734;3,295;57,029
20250123;2011;Febrero;7,439;1,724;9,163
20250123;2011;Febrero;36,178;3;36,181
20250123;2011;Febrero;43,617;1,727;45,344
20250123;2011;Marzo;5,943;1,140;7,083
20250123;2011;Marzo;40,471;0;40,471
20250123;2011;Marzo;46,414;1,140;47,554
20250123;2011;Abril;8,532;1,306;9,838
20250123;2011;Abril;46,847;16;46,863
20250123;2011;Abril;55,379;1,322;56,701
20250123;2011;Mayo;11,190;1,258;12,448
20250123;2011;Mayo;48,998;9;49,007
20250123;2011;Mayo;60,188;1,267;61,455
20250123;2011;Junio;12,771;0;12,771
20250123;2011;Junio;49,860;0;49,860
20250123;2011;Junio;62,631;0;62,631
20250123;2011;Julio;18,500;0;18,500
20250123;2011;Julio;70,737;0;70,737
20250123;2011;Julio;89,237;0;89,237
20250123;2011;Agosto;29,654;4,251;33,905
20250123;2011;Agosto;67,265;147;67,412
20250123;2011;Agosto;96,919;4,398;101,317
20250123;2011;Setiembre;16,331;4,699;21,030
20250123;2011;Setiembre;56,907;3;56,910
20250123;2011;Setiembre;73,238;4,702;77,940
20250123;2011;Octubre;28,298;9,158;37,456
20250123;2011;Octubre;59,286;77;59,363
20250123;2011;Octubre;87,584;9,235;96,819
20250123;2011;Noviembre;17,153;13,965;31,118
20250123;2011;Noviembre;51,066;100;51,166
20250123;2011;Noviembre;68,219;14,065;82,284
20250123;2011;Diciembre;11,788;4,586;16,374
20250123;2011;Diciembre;37,414;44;37,458
20250123;2011;Diciembre;49,202;4,630;53,832
20250123;2011;Enero;16;33;49
20250123;2011;Enero;24;0;24
20250123;2011;Enero;40;33;73
20250123;2011;Febrero;6;78;84
20250123;2011;Febrero;25;0;25
20250123;2011;Febrero;31;78;109
20250123;2011;Marzo;21;108;129
20250123;2011;Marzo;45;0;45
20250123;2011;Marzo;66;108;174
20250123;2011;Abril;16;133;149
20250123;2011;Abril;118;0;118
20250123;2011;Abril;134;133;267
20250123;2011;Mayo;12;40;52
20250123;2011;Mayo;141;0;141
20250123;2011;Mayo;153;40;193
20250123;2011;Junio;37;34;71
20250123;2011;Junio;178;0;178
20250123;2011;Junio;215;34;249
20250123;2011;Julio;27;18;45
20250123;2011;Julio;345;0;345
20250123;2011;Julio;372;18;390
20250123;2011;Agosto;21;49;70
20250123;2011;Agosto;461;0;461
20250123;2011;Agosto;482;49;531
20250123;2011;Setiembre;8;263;271
20250123;2011;Setiembre;275;0;275
20250123;2011;Setiembre;283;263;546
20250123;2011;Octubre;22;91;113
20250123;2011;Octubre;191;0;191
20250123;2011;Octubre;213;91;304
20250123;2011;Noviembre;20;65;85
20250123;2011;Noviembre;116;0;116
20250123;2011;Noviembre;136;65;201
20250123;2011;Diciembre;2;218;220
20250123;2011;Diciembre;48;0;48
20250123;2011;Diciembre;50;218;268
20250123;2011;Enero;155;68;223
20250123;2011;Enero;7;509;516
20250123;2011;Enero;162;577;739
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;228;83;311
20250123;2011;Marzo;23;467;490
20250123;2011;Marzo;251;550;801
20250123;2011;Abril;489;206;695
20250123;2011;Abril;1,260;0;1,260
20250123;2011;Abril;1,749;206;1,955
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Junio;0;0;0
20250123;2011;Junio;0;0;0
20250123;2011;Junio;0;0;0
20250123;2011;Julio;1,355;491;1,846
20250123;2011;Julio;166;3,070;3,236
20250123;2011;Julio;1,521;3,561;5,082
20250123;2011;Agosto;1,184;451;1,635
20250123;2011;Agosto;147;2,470;2,617
20250123;2011;Agosto;1,331;2,921;4,252
20250123;2011;Setiembre;974;361;1,335
20250123;2011;Setiembre;2,016;0;2,016
20250123;2011;Setiembre;2,990;361;3,351
20250123;2011;Octubre;810;282;1,092
20250123;2011;Octubre;146;1,625;1,771
20250123;2011;Octubre;956;1,907;2,863
20250123;2011;Noviembre;384;161;545
20250123;2011;Noviembre;0;984;984
20250123;2011;Noviembre;384;1,145;1,529
20250123;2011;Diciembre;229;85;314
20250123;2011;Diciembre;0;530;530
20250123;2011;Diciembre;229;615;844
20250123;2011;Enero;53;0;53
20250123;2011;Enero;34;0;34
20250123;2011;Enero;87;0;87
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;6;0;6
20250123;2011;Marzo;2;0;2
20250123;2011;Marzo;8;0;8
20250123;2011;Abril;30;0;30
20250123;2011;Abril;24;0;24
20250123;2011;Abril;54;0;54
20250123;2011;Mayo;177;0;177
20250123;2011;Mayo;96;0;96
20250123;2011;Mayo;273;0;273
20250123;2011;Junio;170;0;170
20250123;2011;Junio;97;0;97
20250123;2011;Junio;267;0;267
20250123;2011;Julio;50;0;50
20250123;2011;Julio;30;0;30
20250123;2011;Julio;80;0;80
20250123;2011;Agosto;98;0;98
20250123;2011;Agosto;40;0;40
20250123;2011;Agosto;138;0;138
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;0;0;0
20250123;2011;Octubre;84;0;84
20250123;2011;Octubre;45;0;45
20250123;2011;Octubre;129;0;129
20250123;2011;Noviembre;33;0;33
20250123;2011;Noviembre;13;0;13
20250123;2011;Noviembre;46;0;46
20250123;2011;Diciembre;17;0;17
20250123;2011;Diciembre;6;0;6
20250123;2011;Diciembre;23;0;23
20250123;2011;Enero;4;0;4
20250123;2011;Enero;0;0;0
20250123;2011;Enero;4;0;4
20250123;2011;Febrero;4;0;4
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;4;0;4
20250123;2011;Marzo;2;0;2
20250123;2011;Marzo;1;0;1
20250123;2011;Marzo;3;0;3
20250123;2011;Abril;8;0;8
20250123;2011;Abril;0;0;0
20250123;2011;Abril;8;0;8
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Junio;8;0;8
20250123;2011;Junio;0;0;0
20250123;2011;Junio;8;0;8
20250123;2011;Julio;13;0;13
20250123;2011;Julio;0;0;0
20250123;2011;Julio;13;0;13
20250123;2011;Agosto;28;0;28
20250123;2011;Agosto;3;0;3
20250123;2011;Agosto;31;0;31
20250123;2011;Setiembre;31;0;31
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;31;0;31
20250123;2011;Octubre;21;0;21
20250123;2011;Octubre;1;0;1
20250123;2011;Octubre;22;0;22
20250123;2011;Noviembre;14;0;14
20250123;2011;Noviembre;3;0;3
20250123;2011;Noviembre;17;0;17
20250123;2011;Diciembre;19;0;19
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;19;0;19
20250123;2011;Enero;283;0;283
20250123;2011;Enero;14;0;14
20250123;2011;Enero;297;0;297
20250123;2011;Febrero;166;0;166
20250123;2011;Febrero;16;0;16
20250123;2011;Febrero;182;0;182
20250123;2011;Marzo;133;0;133
20250123;2011;Marzo;11;0;11
20250123;2011;Marzo;144;0;144
20250123;2011;Abril;289;0;289
20250123;2011;Abril;21;0;21
20250123;2011;Abril;310;0;310
20250123;2011;Mayo;333;0;333
20250123;2011;Mayo;33;0;33
20250123;2011;Mayo;366;0;366
20250123;2011;Junio;370;0;370
20250123;2011;Junio;15;0;15
20250123;2011;Junio;385;0;385
20250123;2011;Julio;859;0;859
20250123;2011;Julio;41;0;41
20250123;2011;Julio;900;0;900
20250123;2011;Agosto;508;0;508
20250123;2011;Agosto;64;0;64
20250123;2011;Agosto;572;0;572
20250123;2011;Setiembre;873;0;873
20250123;2011;Setiembre;29;0;29
20250123;2011;Setiembre;902;0;902
20250123;2011;Octubre;1,205;0;1,205
20250123;2011;Octubre;31;0;31
20250123;2011;Octubre;1,236;0;1,236
20250123;2011;Noviembre;788;0;788
20250123;2011;Noviembre;24;0;24
20250123;2011;Noviembre;812;0;812
20250123;2011;Diciembre;263;0;263
20250123;2011;Diciembre;5;0;5
20250123;2011;Diciembre;268;0;268
20250123;2011;Enero;15;0;15
20250123;2011;Enero;0;0;0
20250123;2011;Enero;15;0;15
20250123;2011;Febrero;8;0;8
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;8;0;8
20250123;2011;Marzo;24;0;24
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;24;0;24
20250123;2011;Abril;41;0;41
20250123;2011;Abril;0;0;0
20250123;2011;Abril;41;0;41
20250123;2011;Mayo;29;0;29
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;29;0;29
20250123;2011;Junio;11;0;11
20250123;2011;Junio;0;0;0
20250123;2011;Junio;11;0;11
20250123;2011;Julio;94;0;94
20250123;2011;Julio;0;0;0
20250123;2011;Julio;94;0;94
20250123;2011;Agosto;115;0;115
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;115;0;115
20250123;2011;Setiembre;26;0;26
20250123;2011;Setiembre;4;0;4
20250123;2011;Setiembre;30;0;30
20250123;2011;Octubre;33;0;33
20250123;2011;Octubre;4;0;4
20250123;2011;Octubre;37;0;37
20250123;2011;Noviembre;62;0;62
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;62;0;62
20250123;2011;Diciembre;38;0;38
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;38;0;38
20250123;2011;Enero;24;0;24
20250123;2011;Enero;3;0;3
20250123;2011;Enero;27;0;27
20250123;2011;Febrero;16;0;16
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;16;0;16
20250123;2011;Marzo;20;0;20
20250123;2011;Marzo;8;0;8
20250123;2011;Marzo;28;0;28
20250123;2011;Abril;53;0;53
20250123;2011;Abril;6;0;6
20250123;2011;Abril;59;0;59
20250123;2011;Mayo;64;269;333
20250123;2011;Mayo;8;0;8
20250123;2011;Mayo;72;269;341
20250123;2011;Junio;28;0;28
20250123;2011;Junio;3;0;3
20250123;2011;Junio;31;0;31
20250123;2011;Julio;47;0;47
20250123;2011;Julio;11;0;11
20250123;2011;Julio;58;0;58
20250123;2011;Agosto;31;0;31
20250123;2011;Agosto;34;0;34
20250123;2011;Agosto;65;0;65
20250123;2011;Setiembre;68;0;68
20250123;2011;Setiembre;3;60;63
20250123;2011;Setiembre;71;60;131
20250123;2011;Octubre;24;0;24
20250123;2011;Octubre;9;0;9
20250123;2011;Octubre;33;0;33
20250123;2011;Noviembre;47;0;47
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;47;0;47
20250123;2011;Diciembre;14;0;14
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;14;0;14
20250123;2011;Enero;52;0;52
20250123;2011;Enero;5;0;5
20250123;2011;Enero;57;0;57
20250123;2011;Febrero;97;0;97
20250123;2011;Febrero;8;0;8
20250123;2011;Febrero;105;0;105
20250123;2011;Marzo;67;0;67
20250123;2011;Marzo;4;0;4
20250123;2011;Marzo;71;0;71
20250123;2011;Abril;146;0;146
20250123;2011;Abril;11;0;11
20250123;2011;Abril;157;0;157
20250123;2011;Mayo;107;0;107
20250123;2011;Mayo;27;0;27
20250123;2011;Mayo;134;0;134
20250123;2011;Junio;232;0;232
20250123;2011;Junio;10;0;10
20250123;2011;Junio;242;0;242
20250123;2011;Julio;68;0;68
20250123;2011;Julio;8;0;8
20250123;2011;Julio;76;0;76
20250123;2011;Agosto;329;0;329
20250123;2011;Agosto;20;0;20
20250123;2011;Agosto;349;0;349
20250123;2011;Setiembre;91;0;91
20250123;2011;Setiembre;4;0;4
20250123;2011;Setiembre;95;0;95
20250123;2011;Octubre;200;0;200
20250123;2011;Octubre;9;0;9
20250123;2011;Octubre;209;0;209
20250123;2011;Noviembre;301;0;301
20250123;2011;Noviembre;14;0;14
20250123;2011;Noviembre;315;0;315
20250123;2011;Diciembre;102;0;102
20250123;2011;Diciembre;10;0;10
20250123;2011;Diciembre;112;0;112
20250123;2011;Enero;2,802;0;2,802
20250123;2011;Enero;3,009;0;3,009
20250123;2011;Enero;5,811;0;5,811
20250123;2011;Febrero;3,193;0;3,193
20250123;2011;Febrero;2,996;0;2,996
20250123;2011;Febrero;6,189;0;6,189
20250123;2011;Marzo;1,775;0;1,775
20250123;2011;Marzo;3,806;0;3,806
20250123;2011;Marzo;5,581;0;5,581
20250123;2011;Abril;2,325;0;2,325
20250123;2011;Abril;3,013;0;3,013
20250123;2011;Abril;5,338;0;5,338
20250123;2011;Mayo;1,497;269;1,766
20250123;2011;Mayo;3,138;0;3,138
20250123;2011;Mayo;4,635;269;4,904
20250123;2011;Junio;1,157;0;1,157
20250123;2011;Junio;2,783;0;2,783
20250123;2011;Junio;3,940;0;3,940
20250123;2011;Julio;3,454;0;3,454
20250123;2011;Julio;4,304;0;4,304
20250123;2011;Julio;7,758;0;7,758
20250123;2011;Agosto;2,743;0;2,743
20250123;2011;Agosto;5,066;0;5,066
20250123;2011;Agosto;7,809;0;7,809
20250123;2011;Setiembre;1,963;0;1,963
20250123;2011;Setiembre;4,473;0;4,473
20250123;2011;Setiembre;6,436;0;6,436
20250123;2011;Octubre;3,963;0;3,963
20250123;2011;Octubre;7,770;0;7,770
20250123;2011;Octubre;11,733;0;11,733
20250123;2011;Noviembre;3,214;0;3,214
20250123;2011;Noviembre;5,355;0;5,355
20250123;2011;Noviembre;8,569;0;8,569
20250123;2011;Diciembre;1,676;0;1,676
20250123;2011;Diciembre;2,100;0;2,100
20250123;2011;Diciembre;3,776;0;3,776
20250123;2011;Enero;5,213;99;5,312
20250123;2011;Enero;2,547;39;2,586
20250123;2011;Enero;7,760;138;7,898
20250123;2011;Febrero;5,209;667;5,876
20250123;2011;Febrero;2,212;35;2,247
20250123;2011;Febrero;7,421;702;8,123
20250123;2011;Marzo;2,016;653;2,669
20250123;2011;Marzo;1,467;5;1,472
20250123;2011;Marzo;3,483;658;4,141
20250123;2011;Abril;2,955;1,245;4,200
20250123;2011;Abril;1,306;6;1,312
20250123;2011;Abril;4,261;1,251;5,512
20250123;2011;Mayo;2,117;1,009;3,126
20250123;2011;Mayo;1,832;25;1,857
20250123;2011;Mayo;3,949;1,034;4,983
20250123;2011;Junio;2,418;637;3,055
20250123;2011;Junio;1,536;26;1,562
20250123;2011;Junio;3,954;663;4,617
20250123;2011;Julio;6,830;880;7,710
20250123;2011;Julio;2,023;17;2,040
20250123;2011;Julio;8,853;897;9,750
20250123;2011;Agosto;6,236;469;6,705
20250123;2011;Agosto;2,122;101;2,223
20250123;2011;Agosto;8,358;570;8,928
20250123;2011;Setiembre;5,472;924;6,396
20250123;2011;Setiembre;1,385;5;1,390
20250123;2011;Setiembre;6,857;929;7,786
20250123;2011;Octubre;11,560;400;11,960
20250123;2011;Octubre;2,637;21;2,658
20250123;2011;Octubre;14,197;421;14,618
20250123;2011;Noviembre;10,612;0;10,612
20250123;2011;Noviembre;1,521;0;1,521
20250123;2011;Noviembre;12,133;0;12,133
20250123;2011;Diciembre;3,751;0;3,751
20250123;2011;Diciembre;1,581;0;1,581
20250123;2011;Diciembre;5,332;0;5,332
20250123;2011;Enero;5,852;0;5,852
20250123;2011;Enero;2,898;0;2,898
20250123;2011;Enero;8,750;0;8,750
20250123;2011;Febrero;6,205;0;6,205
20250123;2011;Febrero;2,712;0;2,712
20250123;2011;Febrero;8,917;0;8,917
20250123;2011;Marzo;3,353;0;3,353
20250123;2011;Marzo;2,048;0;2,048
20250123;2011;Marzo;5,401;0;5,401
20250123;2011;Abril;5,092;0;5,092
20250123;2011;Abril;1,918;0;1,918
20250123;2011;Abril;7,010;0;7,010
20250123;2011;Mayo;3,829;0;3,829
20250123;2011;Mayo;2,474;0;2,474
20250123;2011;Mayo;6,303;0;6,303
20250123;2011;Junio;5,731;0;5,731
20250123;2011;Junio;2,252;0;2,252
20250123;2011;Junio;7,983;0;7,983
20250123;2011;Julio;13,400;0;13,400
20250123;2011;Julio;3,130;0;3,130
20250123;2011;Julio;16,530;0;16,530
20250123;2011;Agosto;8,730;0;8,730
20250123;2011;Agosto;3,265;0;3,265
20250123;2011;Agosto;11,995;0;11,995
20250123;2011;Setiembre;8,783;0;8,783
20250123;2011;Setiembre;2,276;0;2,276
20250123;2011;Setiembre;11,059;0;11,059
20250123;2011;Octubre;12,178;0;12,178
20250123;2011;Octubre;3,100;0;3,100
20250123;2011;Octubre;15,278;0;15,278
20250123;2011;Noviembre;12,791;0;12,791
20250123;2011;Noviembre;2,389;0;2,389
20250123;2011;Noviembre;15,180;0;15,180
20250123;2011;Diciembre;4,533;0;4,533
20250123;2011;Diciembre;1,998;0;1,998
20250123;2011;Diciembre;6,531;0;6,531
20250123;2011;Enero;1,579;51;1,630
20250123;2011;Enero;511;13;524
20250123;2011;Enero;2,090;64;2,154
20250123;2011;Febrero;1,778;46;1,824
20250123;2011;Febrero;541;25;566
20250123;2011;Febrero;2,319;71;2,390
20250123;2011;Marzo;885;45;930
20250123;2011;Marzo;389;4;393
20250123;2011;Marzo;1,274;49;1,323
20250123;2011;Abril;2,436;67;2,503
20250123;2011;Abril;548;3;551
20250123;2011;Abril;2,984;70;3,054
20250123;2011;Mayo;2,313;102;2,415
20250123;2011;Mayo;621;17;638
20250123;2011;Mayo;2,934;119;3,053
20250123;2011;Junio;3,505;139;3,644
20250123;2011;Junio;505;315;820
20250123;2011;Junio;4,010;454;4,464
20250123;2011;Julio;7,285;196;7,481
20250123;2011;Julio;888;77;965
20250123;2011;Julio;8,173;273;8,446
20250123;2011;Agosto;3,804;84;3,888
20250123;2011;Agosto;876;12;888
20250123;2011;Agosto;4,680;96;4,776
20250123;2011;Setiembre;3,207;110;3,317
20250123;2011;Setiembre;673;3;676
20250123;2011;Setiembre;3,880;113;3,993
20250123;2011;Octubre;2,878;110;2,988
20250123;2011;Octubre;1,224;22;1,246
20250123;2011;Octubre;4,102;132;4,234
20250123;2011;Noviembre;2,571;152;2,723
20250123;2011;Noviembre;611;9;620
20250123;2011;Noviembre;3,182;161;3,343
20250123;2011;Diciembre;1,211;85;1,296
20250123;2011;Diciembre;532;9;541
20250123;2011;Diciembre;1,743;94;1,837
20250123;2011;Enero;3,682;0;3,682
20250123;2011;Enero;1,078;0;1,078
20250123;2011;Enero;4,760;0;4,760
20250123;2011;Febrero;3,270;0;3,270
20250123;2011;Febrero;1,000;0;1,000
20250123;2011;Febrero;4,270;0;4,270
20250123;2011;Marzo;1,521;0;1,521
20250123;2011;Marzo;854;0;854
20250123;2011;Marzo;2,375;0;2,375
20250123;2011;Abril;2,064;0;2,064
20250123;2011;Abril;895;0;895
20250123;2011;Abril;2,959;0;2,959
20250123;2011;Mayo;1,968;0;1,968
20250123;2011;Mayo;761;0;761
20250123;2011;Mayo;2,729;0;2,729
20250123;2011;Junio;2,631;0;2,631
20250123;2011;Junio;744;0;744
20250123;2011;Junio;3,375;0;3,375
20250123;2011;Julio;5,880;0;5,880
20250123;2011;Julio;1,296;0;1,296
20250123;2011;Julio;7,176;0;7,176
20250123;2011;Agosto;4,742;0;4,742
20250123;2011;Agosto;1,139;0;1,139
20250123;2011;Agosto;5,881;0;5,881
20250123;2011;Setiembre;3,757;0;3,757
20250123;2011;Setiembre;965;0;965
20250123;2011;Setiembre;4,722;0;4,722
20250123;2011;Octubre;5,484;0;5,484
20250123;2011;Octubre;867;0;867
20250123;2011;Octubre;6,351;0;6,351
20250123;2011;Noviembre;4,926;0;4,926
20250123;2011;Noviembre;907;0;907
20250123;2011;Noviembre;5,833;0;5,833
20250123;2011;Diciembre;2,113;0;2,113
20250123;2011;Diciembre;807;0;807
20250123;2011;Diciembre;2,920;0;2,920
20250123;2011;Enero;2,224;208;2,432
20250123;2011;Enero;365;27;392
20250123;2011;Enero;2,589;235;2,824
20250123;2011;Febrero;2,245;171;2,416
20250123;2011;Febrero;267;45;312
20250123;2011;Febrero;2,512;216;2,728
20250123;2011;Marzo;1,540;141;1,681
20250123;2011;Marzo;314;34;348
20250123;2011;Marzo;1,854;175;2,029
20250123;2011;Abril;6,989;175;7,164
20250123;2011;Abril;395;43;438
20250123;2011;Abril;7,384;218;7,602
20250123;2011;Mayo;3,467;20;3,487
20250123;2011;Mayo;252;6;258
20250123;2011;Mayo;3,719;26;3,745
20250123;2011;Junio;3,840;431;4,271
20250123;2011;Junio;294;27;321
20250123;2011;Junio;4,134;458;4,592
20250123;2011;Julio;10,265;237;10,502
20250123;2011;Julio;514;17;531
20250123;2011;Julio;10,779;254;11,033
20250123;2011;Agosto;4,752;588;5,340
20250123;2011;Agosto;628;12;640
20250123;2011;Agosto;5,380;600;5,980
20250123;2011;Setiembre;3,035;1,026;4,061
20250123;2011;Setiembre;655;5;660
20250123;2011;Setiembre;3,690;1,031;4,721
20250123;2011;Octubre;3,895;2,049;5,944
20250123;2011;Octubre;542;116;658
20250123;2011;Octubre;4,437;2,165;6,602
20250123;2011;Noviembre;3,696;839;4,535
20250123;2011;Noviembre;490;44;534
20250123;2011;Noviembre;4,186;883;5,069
20250123;2011;Diciembre;2,167;229;2,396
20250123;2011;Diciembre;288;6;294
20250123;2011;Diciembre;2,455;235;2,690
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;3;0;3
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;3;0;3
20250123;2011;Abril;139;0;139
20250123;2011;Abril;0;0;0
20250123;2011;Abril;139;0;139
20250123;2011;Mayo;148;0;148
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;148;0;148
20250123;2011;Junio;330;0;330
20250123;2011;Junio;0;0;0
20250123;2011;Junio;330;0;330
20250123;2011;Julio;65;0;65
20250123;2011;Julio;0;0;0
20250123;2011;Julio;65;0;65
20250123;2011;Agosto;96;0;96
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;96;0;96
20250123;2011;Setiembre;94;0;94
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;94;0;94
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;0;0;0
20250123;2011;Noviembre;20;0;20
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;20;0;20
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;15;0;15
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;15;0;15
20250123;2011;Abril;98;0;98
20250123;2011;Abril;0;0;0
20250123;2011;Abril;98;0;98
20250123;2011;Mayo;193;0;193
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;193;0;193
20250123;2011;Junio;256;0;256
20250123;2011;Junio;0;0;0
20250123;2011;Junio;256;0;256
20250123;2011;Julio;27;0;27
20250123;2011;Julio;0;0;0
20250123;2011;Julio;27;0;27
20250123;2011;Agosto;3;0;3
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;3;0;3
20250123;2011;Setiembre;1;0;1
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;1;0;1
20250123;2011;Octubre;26;0;26
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;26;0;26
20250123;2011;Noviembre;81;0;81
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;81;0;81
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Enero;1;0;1
20250123;2011;Enero;0;0;0
20250123;2011;Enero;1;0;1
20250123;2011;Febrero;5;0;5
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;5;0;5
20250123;2011;Marzo;2;0;2
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;2;0;2
20250123;2011;Abril;0;0;0
20250123;2011;Abril;0;0;0
20250123;2011;Abril;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;0;0;0
20250123;2011;Junio;3;0;3
20250123;2011;Junio;0;0;0
20250123;2011;Junio;3;0;3
20250123;2011;Julio;0;0;0
20250123;2011;Julio;0;0;0
20250123;2011;Julio;0;0;0
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;0;0;0
20250123;2011;Setiembre;8;0;8
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;8;0;8
20250123;2011;Octubre;7;0;7
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;7;0;7
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;0;0;0
20250123;2011;Enero;114;14;128
20250123;2011;Enero;11;2;13
20250123;2011;Enero;125;16;141
