NOM_DPTO;COD_DPTO;NOM_MUSEO;TOTAL_NOPAGANTES;TOTAL_PAGANTES;TOTAL
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;2;2
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;63;63
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;91;91
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;91;91
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;61;61
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;61;61
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;36;36
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;36;36
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;47;47
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;47;47
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;15;15
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;15;15
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;4;4
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;810;810
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;814;814
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;10;10
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,024;1,024
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,034;1,034
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;2;2
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;988;988
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;990;990
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;7;7
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;829;829
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;836;836
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1;1
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;850;850
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;851;851
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;2;2
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;786;786
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;788;788
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;954;954
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;954;954
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;865;865
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;865;865
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;2;2
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,092;1,092
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,094;1,094
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;8;8
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,144;1,144
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,152;1,152
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;7;7
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,107;1,107
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;1,114;1,114
Cusco;8;Monumento Arqueologico de Raqchi;431;148;579
Cusco;8;Monumento Arqueologico de Raqchi;0;4,455;4,455
Cusco;8;Monumento Arqueologico de Raqchi;431;4,603;5,034
Cusco;8;Monumento Arqueologico de Raqchi;419;217;636
Cusco;8;Monumento Arqueologico de Raqchi;0;3,446;3,446
Cusco;8;Monumento Arqueologico de Raqchi;419;3,663;4,082
Cusco;8;Monumento Arqueologico de Raqchi;234;220;454
Cusco;8;Monumento Arqueologico de Raqchi;0;4,746;4,746
Cusco;8;Monumento Arqueologico de Raqchi;234;4,966;5,200
Cusco;8;Monumento Arqueologico de Raqchi;255;310;565
Cusco;8;Monumento Arqueologico de Raqchi;0;7,935;7,935
Cusco;8;Monumento Arqueologico de Raqchi;255;8,245;8,500
Cusco;8;Monumento Arqueologico de Raqchi;164;339;503
Cusco;8;Monumento Arqueologico de Raqchi;0;9,502;9,502
Cusco;8;Monumento Arqueologico de Raqchi;164;9,841;10,005
Cusco;8;Monumento Arqueologico de Raqchi;165;279;444
Cusco;8;Monumento Arqueologico de Raqchi;0;6,753;6,753
Cusco;8;Monumento Arqueologico de Raqchi;165;7,032;7,197
Cusco;8;Monumento Arqueologico de Raqchi;242;209;451
Cusco;8;Monumento Arqueologico de Raqchi;0;8,555;8,555
Cusco;8;Monumento Arqueologico de Raqchi;242;8,764;9,006
Cusco;8;Monumento Arqueologico de Raqchi;438;294;732
Cusco;8;Monumento Arqueologico de Raqchi;0;11,022;11,022
Cusco;8;Monumento Arqueologico de Raqchi;438;11,316;11,754
Cusco;8;Monumento Arqueologico de Raqchi;246;428;674
Cusco;8;Monumento Arqueologico de Raqchi;0;9,943;9,943
Cusco;8;Monumento Arqueologico de Raqchi;246;10,371;10,617
Cusco;8;Monumento Arqueologico de Raqchi;265;305;570
Cusco;8;Monumento Arqueologico de Raqchi;0;11,062;11,062
Cusco;8;Monumento Arqueologico de Raqchi;265;11,367;11,632
Cusco;8;Monumento Arqueologico de Raqchi;348;295;643
Cusco;8;Monumento Arqueologico de Raqchi;0;8,346;8,346
Cusco;8;Monumento Arqueologico de Raqchi;348;8,641;8,989
Cusco;8;Monumento Arqueologico de Raqchi;501;172;673
Cusco;8;Monumento Arqueologico de Raqchi;0;4,398;4,398
Cusco;8;Monumento Arqueologico de Raqchi;501;4,570;5,071
Cusco;8;Monumento Arqueologico de Moray;187;879;1,066
Cusco;8;Monumento Arqueologico de Moray;0;2,015;2,015
Cusco;8;Monumento Arqueologico de Moray;187;2,894;3,081
Cusco;8;Monumento Arqueologico de Moray;360;338;698
Cusco;8;Monumento Arqueologico de Moray;0;1,456;1,456
Cusco;8;Monumento Arqueologico de Moray;360;1,794;2,154
Cusco;8;Monumento Arqueologico de Moray;546;562;1,108
Cusco;8;Monumento Arqueologico de Moray;0;2,114;2,114
Cusco;8;Monumento Arqueologico de Moray;546;2,676;3,222
Cusco;8;Monumento Arqueologico de Moray;601;601;1,202
Cusco;8;Monumento Arqueologico de Moray;0;2,878;2,878
Cusco;8;Monumento Arqueologico de Moray;601;3,479;4,080
Cusco;8;Monumento Arqueologico de Moray;448;748;1,196
Cusco;8;Monumento Arqueologico de Moray;0;3,156;3,156
Cusco;8;Monumento Arqueologico de Moray;448;3,904;4,352
Cusco;8;Monumento Arqueologico de Moray;436;493;929
Cusco;8;Monumento Arqueologico de Moray;0;3,135;3,135
Cusco;8;Monumento Arqueologico de Moray;436;3,628;4,064
Cusco;8;Monumento Arqueologico de Moray;454;694;1,148
Cusco;8;Monumento Arqueologico de Moray;0;3,866;3,866
Cusco;8;Monumento Arqueologico de Moray;454;4,560;5,014
Cusco;8;Monumento Arqueologico de Moray;471;649;1,120
Cusco;8;Monumento Arqueologico de Moray;0;2,880;2,880
Cusco;8;Monumento Arqueologico de Moray;471;3,529;4,000
Cusco;8;Monumento Arqueologico de Moray;0;4,419;4,419
Cusco;8;Monumento Arqueologico de Moray;0;12,220;12,220
Cusco;8;Monumento Arqueologico de Moray;0;16,639;16,639
Cusco;8;Monumento Arqueologico de Moray;0;5,623;5,623
Cusco;8;Monumento Arqueologico de Moray;0;11,347;11,347
Cusco;8;Monumento Arqueologico de Moray;0;16,970;16,970
Cusco;8;Monumento Arqueologico de Moray;0;4,213;4,213
Cusco;8;Monumento Arqueologico de Moray;0;8,821;8,821
Cusco;8;Monumento Arqueologico de Moray;0;13,034;13,034
Cusco;8;Monumento Arqueologico de Moray;0;3,165;3,165
Cusco;8;Monumento Arqueologico de Moray;0;6,945;6,945
Cusco;8;Monumento Arqueologico de Moray;0;10,110;10,110
Cusco;8;Parque Arqueologico Tipon;875;1,225;2,100
Cusco;8;Parque Arqueologico Tipon;0;909;909
Cusco;8;Parque Arqueologico Tipon;875;2,134;3,009
Cusco;8;Parque Arqueologico Tipon;1,361;995;2,356
Cusco;8;Parque Arqueologico Tipon;0;1,027;1,027
Cusco;8;Parque Arqueologico Tipon;1,361;2,022;3,383
Cusco;8;Parque Arqueologico Tipon;1,033;943;1,976
Cusco;8;Parque Arqueologico Tipon;0;1,289;1,289
Cusco;8;Parque Arqueologico Tipon;1,033;2,232;3,265
Cusco;8;Parque Arqueologico Tipon;1,054;1,287;2,341
Cusco;8;Parque Arqueologico Tipon;0;1,727;1,727
Cusco;8;Parque Arqueologico Tipon;1,054;3,014;4,068
Cusco;8;Parque Arqueologico Tipon;861;1,438;2,299
Cusco;8;Parque Arqueologico Tipon;0;2,201;2,201
Cusco;8;Parque Arqueologico Tipon;861;3,639;4,500
Cusco;8;Parque Arqueologico Tipon;1,226;1,280;2,506
Cusco;8;Parque Arqueologico Tipon;0;1,761;1,761
Cusco;8;Parque Arqueologico Tipon;1,226;3,041;4,267
Cusco;8;Parque Arqueologico Tipon;1,323;2,420;3,743
Cusco;8;Parque Arqueologico Tipon;0;2,227;2,227
Cusco;8;Parque Arqueologico Tipon;1,323;4,647;5,970
Cusco;8;Parque Arqueologico Tipon;912;2,652;3,564
Cusco;8;Parque Arqueologico Tipon;0;1,741;1,741
Cusco;8;Parque Arqueologico Tipon;912;4,393;5,305
Cusco;8;Parque Arqueologico Tipon;0;3,923;3,923
Cusco;8;Parque Arqueologico Tipon;0;2,044;2,044
Cusco;8;Parque Arqueologico Tipon;0;5,967;5,967
Cusco;8;Parque Arqueologico Tipon;0;5,401;5,401
Cusco;8;Parque Arqueologico Tipon;0;1,753;1,753
Cusco;8;Parque Arqueologico Tipon;0;7,154;7,154
Cusco;8;Parque Arqueologico Tipon;0;3,882;3,882
Cusco;8;Parque Arqueologico Tipon;0;1,778;1,778
Cusco;8;Parque Arqueologico Tipon;0;5,660;5,660
Cusco;8;Parque Arqueologico Tipon;0;2,625;2,625
Cusco;8;Parque Arqueologico Tipon;0;1,277;1,277
Cusco;8;Parque Arqueologico Tipon;0;3,902;3,902
Cusco;8;Monumento Arqueologico de Tarawasi;174;2;176
Cusco;8;Monumento Arqueologico de Tarawasi;0;5;5
Cusco;8;Monumento Arqueologico de Tarawasi;174;7;181
Cusco;8;Monumento Arqueologico de Tarawasi;98;3;101
Cusco;8;Monumento Arqueologico de Tarawasi;0;2;2
Cusco;8;Monumento Arqueologico de Tarawasi;98;5;103
Cusco;8;Monumento Arqueologico de Tarawasi;103;5;108
Cusco;8;Monumento Arqueologico de Tarawasi;0;166;166
Cusco;8;Monumento Arqueologico de Tarawasi;103;171;274
Cusco;8;Monumento Arqueologico de Tarawasi;57;7;64
Cusco;8;Monumento Arqueologico de Tarawasi;0;355;355
Cusco;8;Monumento Arqueologico de Tarawasi;57;362;419
Cusco;8;Monumento Arqueologico de Tarawasi;165;9;174
Cusco;8;Monumento Arqueologico de Tarawasi;0;410;410
Cusco;8;Monumento Arqueologico de Tarawasi;165;419;584
Cusco;8;Monumento Arqueologico de Tarawasi;400;14;414
Cusco;8;Monumento Arqueologico de Tarawasi;0;232;232
Cusco;8;Monumento Arqueologico de Tarawasi;400;246;646
Cusco;8;Monumento Arqueologico de Tarawasi;135;12;147
Cusco;8;Monumento Arqueologico de Tarawasi;0;286;286
Cusco;8;Monumento Arqueologico de Tarawasi;135;298;433
Cusco;8;Monumento Arqueologico de Tarawasi;492;11;503
Cusco;8;Monumento Arqueologico de Tarawasi;0;249;249
Cusco;8;Monumento Arqueologico de Tarawasi;492;260;752
Cusco;8;Monumento Arqueologico de Tarawasi;892;8;900
Cusco;8;Monumento Arqueologico de Tarawasi;0;261;261
Cusco;8;Monumento Arqueologico de Tarawasi;892;269;1,161
Cusco;8;Monumento Arqueologico de Tarawasi;6;6;12
Cusco;8;Monumento Arqueologico de Tarawasi;0;231;231
Cusco;8;Monumento Arqueologico de Tarawasi;6;237;243
Cusco;8;Monumento Arqueologico de Tarawasi;422;5;427
Cusco;8;Monumento Arqueologico de Tarawasi;0;194;194
Cusco;8;Monumento Arqueologico de Tarawasi;422;199;621
Cusco;8;Monumento Arqueologico de Tarawasi;98;6;104
Cusco;8;Monumento Arqueologico de Tarawasi;0;61;61
Cusco;8;Monumento Arqueologico de Tarawasi;98;67;165
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);11;20;31
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;69;69
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);11;89;100
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);6;13;19
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;47;47
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);6;60;66
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);19;31;50
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;107;107
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);19;138;157
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);53;118;171
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;285;285
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);53;403;456
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);68;93;161
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;411;411
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);68;504;572
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);125;66;191
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;308;308
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);125;374;499
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);110;179;289
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;521;521
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);110;700;810
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);132;105;237
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;390;390
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);132;495;627
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);160;86;246
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;487;487
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);160;573;733
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);62;109;171
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;202;202
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);62;311;373
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);104;88;192
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;139;139
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);104;227;331
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);23;44;67
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);0;77;77
Cusco;8;Parque Arqueologico Nacional de Vilcabamba (Choquequirao);23;121;144
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;58;5;63
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;35;35
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;58;40;98
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;95;7;102
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;15;15
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;95;22;117
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;129;5;134
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;54;54
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;129;59;188
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;151;109;260
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;216;216
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;151;325;476
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;124;40;164
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;266;266
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;124;306;430
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;131;27;158
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;234;234
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;131;261;392
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;203;31;234
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;357;357
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;203;388;591
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;90;51;141
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;416;416
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;90;467;557
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;206;30;236
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;362;362
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;206;392;598
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;34;34;68
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;186;186
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;34;220;254
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;40;6;46
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;164;164
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;40;170;210
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;3;3
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;0;0
Cusco;8;Conjunto Arqueologico de Huchuy Qosco;0;3;3
Cusco;8;Parque Arqueologico Machu Picchu;2,777;21,063;23,840
Cusco;8;Parque Arqueologico Machu Picchu;8;56,777;56,785
Cusco;8;Parque Arqueologico Machu Picchu;2,785;77,840;80,625
Cusco;8;Parque Arqueologico Machu Picchu;2,625;12,124;14,749
Cusco;8;Parque Arqueologico Machu Picchu;0;38,485;38,485
Cusco;8;Parque Arqueologico Machu Picchu;2,625;50,609;53,234
Cusco;8;Parque Arqueologico Machu Picchu;2,461;12,101;14,562
Cusco;8;Parque Arqueologico Machu Picchu;1;56,344;56,345
Cusco;8;Parque Arqueologico Machu Picchu;2,462;68,445;70,907
Cusco;8;Parque Arqueologico Machu Picchu;1,617;15,660;17,277
Cusco;8;Parque Arqueologico Machu Picchu;0;68,230;68,230
Cusco;8;Parque Arqueologico Machu Picchu;1,617;83,890;85,507
Cusco;8;Parque Arqueologico Machu Picchu;1,998;17,058;19,056
Cusco;8;Parque Arqueologico Machu Picchu;1;77,409;77,410
Cusco;8;Parque Arqueologico Machu Picchu;1,999;94,467;96,466
Cusco;8;Parque Arqueologico Machu Picchu;2,536;18,085;20,621
Cusco;8;Parque Arqueologico Machu Picchu;0;63,499;63,499
Cusco;8;Parque Arqueologico Machu Picchu;2,536;81,584;84,120
Cusco;8;Parque Arqueologico Machu Picchu;3,545;27,709;31,254
Cusco;8;Parque Arqueologico Machu Picchu;0;80,700;80,700
Cusco;8;Parque Arqueologico Machu Picchu;3,545;108,409;111,954
Cusco;8;Parque Arqueologico Machu Picchu;5,322;36,146;41,468
Cusco;8;Parque Arqueologico Machu Picchu;0;79,150;79,150
Cusco;8;Parque Arqueologico Machu Picchu;5,322;115,296;120,618
Cusco;8;Parque Arqueologico Machu Picchu;2,744;23,547;26,291
Cusco;8;Parque Arqueologico Machu Picchu;1,837;71,809;73,646
Cusco;8;Parque Arqueologico Machu Picchu;4,581;95,356;99,937
Cusco;8;Parque Arqueologico Machu Picchu;2,743;32,521;35,264
Cusco;8;Parque Arqueologico Machu Picchu;3,048;71,924;74,972
Cusco;8;Parque Arqueologico Machu Picchu;5,791;104,445;110,236
Cusco;8;Parque Arqueologico Machu Picchu;4,975;27,316;32,291
Cusco;8;Parque Arqueologico Machu Picchu;109;60,742;60,851
Cusco;8;Parque Arqueologico Machu Picchu;5,084;88,058;93,142
Cusco;8;Parque Arqueologico Machu Picchu;2,432;18,988;21,420
Cusco;8;Parque Arqueologico Machu Picchu;51;51,133;51,184
Cusco;8;Parque Arqueologico Machu Picchu;2,483;70,121;72,604
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;6;6
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;6;6
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;18;18
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;18;18
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;34;34
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;34;34
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;74;74
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;74;74
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;43;43
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;43;43
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;45;45
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;45;45
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;14;14
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;14;14
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;10;10
Cusco;8;Parque Arqueologico Macchu Picchu (Ingreso Salkantay-Paucarcancha);0;10;10
