profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
109,,0,,,2021-09-01T11:05:57.000Z,-13.4867,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210044_20210129_045802.pdf,-74.9395,1970-01-01T04:58:02.000Z,1970-01-01T23:58:02.000Z,,6725,1,"47 km al Este-SE de Castrovirreyna, Castrovirreyna - Huancavelica",2021-01-29T00:00:52.000Z,,,2021-0044,44,4.3,2021-01-29T00:00:00.000Z,2021-01-28T00:00:00.000Z
132,,0,,,2021-09-01T10:52:12.000Z,-14.9788,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210045_20210129_105659.pdf,-72.0532,1970-01-01T10:56:59.000Z,1970-01-01T05:56:59.000Z,,6726,1,"59 km al S de Santo Tomas, Chumbivilcas - Cusco",2021-01-29T06:00:34.000Z,,,2021-0045,45,4.4,2021-01-29T00:00:00.000Z,2021-01-29T00:00:00.000Z
157,,0,,,2021-09-01T10:52:12.000Z,-8.3283,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210046_20210129_154603.pdf,-74.3484,1970-01-01T15:46:03.000Z,1970-01-01T10:46:03.000Z,,6728,1,"20 km al E de Pucallpa, Coronel Portillo - Ucayali",2021-01-29T10:53:03.000Z,,,2021-0046,46,4.4,2021-01-29T00:00:00.000Z,2021-01-29T00:00:00.000Z
123,,0,,,2021-09-01T10:52:12.000Z,-18.2831,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210047_20210130_082205.pdf,-69.7948,1970-01-01T08:22:05.000Z,1970-01-01T03:22:05.000Z,,6729,1,"56 km al SE de Calana, Tacna - Tacna",2021-01-30T03:27:21.000Z,,,2021-0047,47,4.4,2021-01-30T00:00:00.000Z,2021-01-30T00:00:00.000Z
24,,0,,,2021-09-01T10:52:12.000Z,-4.9971,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210048_20210130_083544.pdf,-78.5156,1970-01-01T08:35:44.000Z,1970-01-01T03:35:44.000Z,,6730,1,"56 km al Este-NE de San Ignacio, San Ignacio - Cajamarca",2021-01-30T03:41:21.000Z,,,2021-0048,48,3.9,2021-01-30T00:00:00.000Z,2021-01-30T00:00:00.000Z
31,,0,III  Tacna,,2021-09-01T10:52:12.000Z,-19.891,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210049_20210130_132457.pdf,-70.5124,1970-01-01T13:24:57.000Z,1970-01-01T08:24:57.000Z,,6731,1,"211 km al S de Tacna, Tacna - Tacna",2021-01-30T08:33:10.000Z,,,2021-0049,49,5.1,2021-01-30T00:00:00.000Z,2021-01-30T00:00:00.000Z
50,,0,III  Ancón,,2021-09-01T10:52:12.000Z,-11.9106,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210050_20210131_223655.pdf,-77.4207,1970-01-01T22:36:55.000Z,1970-01-01T17:36:55.000Z,,6734,1,"31 km al SO de Ancón, Lima - Lima",2021-01-31T17:41:00.000Z,,,2021-0050,50,3.6,2021-01-31T00:00:00.000Z,2021-01-31T00:00:00.000Z
23,,0,III  Arequipa,,2021-09-01T11:05:57.000Z,-16.7717,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210051_20210201_043946.pdf,-71.5498,1970-01-01T04:39:46.000Z,1970-01-01T23:39:46.000Z,,6735,1,"41 km al Sur de Arequipa, Arequipa - Arequipa",2021-01-31T23:43:52.000Z,,,2021-0051,51,3.7,2021-02-01T00:00:00.000Z,2021-01-31T00:00:00.000Z
139,,0,,,2021-09-01T10:52:12.000Z,-5.8992,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210052_20210201_131212.pdf,-77.0798,1970-01-01T13:12:12.000Z,1970-01-01T08:12:12.000Z,,6736,1,"21 km al Norte-NE de Rioja, Rioja - San Martin",2021-02-01T08:16:59.000Z,,,2021-0052,52,4.7,2021-02-01T00:00:00.000Z,2021-02-01T00:00:00.000Z
135,,0,,,2021-09-01T10:52:12.000Z,-7.5351,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210053_20210201_143608.pdf,-76.5483,1970-01-01T14:36:08.000Z,1970-01-01T09:36:08.000Z,,6738,1,"44 km al Sur-SE de Juanjui, Mariscal Caceres - San Martin",2021-02-01T09:41:05.000Z,,,2021-0053,53,4.1,2021-02-01T00:00:00.000Z,2021-02-01T00:00:00.000Z
